16417	1747
16419	1747
16421	1747
16423	1747
16425	1747
16889	124
16891	124
16893	124
16895	124
16897	124
16899	124
16901	124
16903	124
16905	124
16907	124
16909	124
16935	1582
16937	1582
16939	1582
16941	1582
16943	1582
16945	1582
16947	1582
16949	1582
16951	1582
16953	1582
16955	1582
16957	1381
16959	1381
16961	1582
16963	1582
16965	1747
16973	124
16977	28
16979	28
16981	28
16983	28
16985	28
16987	28
16989	28
16991	28
16993	28
16995	28
16997	28
16999	28
17001	28
17003	28
17005	28
17007	28
17009	28
17011	28
17013	28
17015	28
17017	28
17019	1430
17021	1430
17023	1430
17025	1430
17027	1430
17029	1430
17031	1430
17033	1430
17035	1430
17037	1430
17039	1430
17063	28
17065	28
17067	28
17069	28
17071	28
17073	28
17075	28
17077	28
17079	28
17081	28
17083	28
17085	28
17087	28
17089	28
17091	28
17093	28
17095	28
17097	28
17099	28
17101	28
17103	28
17105	28
17107	28
17109	28
17111	28
17113	28
17115	28
17117	28
17119	28
17121	28
17123	28
17125	28
17127	28
17129	28
17131	28
17133	28
17135	28
17137	28
17139	28
17141	28
17143	28
17145	28
17147	28
17149	28
18341	28
18342	28
18349	1381
18350	1381
18353	1747
18354	1747
18365	1381
18366	1381
18367	1582
18368	1582
18369	124
18370	124
18643	618
18667	1799
18705	1629
18786	1629
19143	303
19146	303
19149	303
19308	28
19323	28
19325	28
19327	28
19329	28
19331	28
19362	28
19364	28
19366	28
19780	1582
19784	1582
19830	1899
20084	1747
20533	1582
20534	1582
20535	1582
20536	1582
20537	1582
20538	1582
20539	1582
20540	1582
20541	1582
20542	1582
20543	1582
20544	1582
20545	1582
20546	1582
20547	1582
20548	1582
20549	1582
20550	1582
20551	1582
20552	1582
20553	1582
20554	1582
20555	1582
20556	1582
20557	1582
20671	1928
20686	1119
20709	2005
20794	1381
20820	1381
20821	124
20833	1582
20857	2032
20859	2034
20872	1582
20874	124
20929	2052
21250	792
21252	792
21254	792
21256	792
21335	1629
21364	2070
21365	2069
21371	1578
21372	1578
21373	1578
21374	1578
21375	1578
